f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f_sideSquare,teacher,current_eval,game_idx,move_idx
3,1,1,49,0,9,1,3,7,2,2,6,10,325363.350,316921,9,15000
1,1,0,39,0,4,0,2,3,1,0,9,2,252236.450,228225,9,15050
3,0,1,44,0,10,1,3,6,2,1,9,5,295906.600,292630,9,15100
2,0,1,46,0,15,0,3,8,1,0,6,7,312264.300,306651,9,15150
2,0,4,50,0,16,1,1,8,0,3,3,5,322173.600,333358,9,15200
1,1,4,46,0,7,1,2,10,4,1,8,5,322048.950,320864,9,15250
3,1,6,47,0,11,1,1,9,2,8,5,13,362588.800,360362,9,15300
3,0,2,40,0,3,0,1,6,3,0,4,8,274115.200,253139,9,15350
3,0,4,44,0,4,1,1,10,4,3,6,12,324265.900,316333,9,15400
1,0,0,42,0,2,0,1,2,2,0,4,2,253643.850,221088,9,15450
2,5,3,44,0,13,1,4,14,2,5,18,4,343130.250,362114,9,15500
1,0,2,38,0,6,0,3,6,2,0,13,3,286179.050,265551,9,15550
3,2,5,47,0,11,1,3,7,1,2,8,13,345233.050,348783,9,15600
3,0,3,47,0,4,0,1,7,2,0,1,11,308150.850,288683,9,15650
2,0,2,50,0,10,1,3,6,4,1,8,2,329614.150,322217,9,15700
2,4,8,36,0,11,0,2,16,1,0,13,10,330248.050,340136,9,15750
3,3,6,44,0,14,1,3,16,5,1,11,18,375182.650,397614,9,15800
3,2,3,47,0,17,0,3,9,5,0,15,9,382579.400,378840,9,15850
4,2,1,49,0,20,0,4,13,4,0,12,13,385228.750,387438,9,15900
2,1,3,50,0,8,1,3,10,3,3,8,8,341516.950,342883,9,15950
3,1,1,47,0,15,1,2,13,2,1,3,7,326725.750,316951,9,16000
2,3,1,47,0,16,1,4,11,1,4,8,7,321203.550,334340,9,16050
2,1,2,40,0,8,1,2,10,1,2,12,2,290286.450,282824,9,16100
1,0,1,42,0,2,1,1,12,0,7,1,3,259586.600,242868,9,16150
4,1,5,49,0,23,0,3,13,2,0,8,17,390801.700,409121,9,16200
2,2,2,43,0,6,0,3,9,2,0,9,10,302497.700,297267,9,16250
3,1,2,36,0,9,0,4,16,4,0,20,11,318532.050,330795,9,16300
3,1,5,33,0,8,0,3,11,3,0,18,13,307108.250,319092,9,16350
3,2,3,51,0,17,0,3,11,5,0,6,8,347605.950,370589,9,16400
3,1,4,45,0,8,0,1,17,5,0,3,14,343659.800,337559,9,16450
2,5,2,49,0,22,1,4,15,3,2,16,6,384436.450,400016,9,16500
3,3,0,49,0,7,1,2,11,2,3,3,7,247386.450,298701,9,16550
1,1,5,46,0,11,1,3,10,4,2,12,5,354684.200,352847,9,16600
3,0,3,45,0,8,1,2,11,2,2,8,10,321265.950,321342,9,16650
2,1,2,42,0,7,1,2,12,0,6,9,3,306930.500,288452,9,16700
4,4,3,44,0,7,1,1,12,1,1,8,17,311799.250,327556,9,16750
4,0,4,45,0,10,0,1,15,2,0,4,17,332591.500,339080,9,16800
3,3,5,55,0,18,0,3,13,5,0,8,9,400682.350,416344,9,16850
4,3,5,53,0,21,0,3,15,8,0,13,8,421883.000,443842,9,16900
3,1,5,39,0,11,0,3,13,4,0,16,9,351071.150,346591,9,16950
3,3,3,51,0,11,1,2,11,0,5,6,7,339963.250,343524,9,17000
2,0,2,42,0,10,0,3,10,4,0,10,7,325304.250,308044,9,17050
3,3,6,42,0,12,0,3,10,3,0,14,11,359539.400,359346,9,17100
3,3,1,47,0,15,0,2,9,2,0,6,11,340162.300,326285,9,17150
2,1,3,41,0,8,1,3,9,1,6,9,9,303520.450,304173,9,17200
2,4,5,45,0,14,1,3,9,2,1,10,3,337040.950,339033,9,17250
2,0,2,43,0,8,1,2,9,2,3,7,6,268785.500,291532,9,17300
1,1,4,37,0,2,1,3,9,1,2,18,2,283464.150,282740,9,17350
3,1,6,44,0,17,1,2,12,2,5,4,14,346458.150,363350,9,17400
4,0,2,43,0,9,0,3,5,1,0,12,5,308973.850,295641,9,17450
2,0,5,43,0,11,0,2,11,3,0,6,7,312958.900,319993,9,17500
2,3,3,47,0,22,1,4,13,1,1,11,6,350839.150,369342,9,17550
2,0,1,50,0,9,1,3,6,5,1,5,3,321830.300,309197,9,17600
3,3,6,49,0,11,0,2,13,6,0,10,12,395036.800,392141,9,17650
2,0,4,42,0,2,0,0,6,0,0,0,9,262493.050,249762,9,17700
1,1,4,38,0,8,0,4,8,1,0,16,2,315056.600,292760,9,17750
4,1,1,47,0,17,0,3,13,2,0,6,12,343200.350,341937,9,17800
1,2,4,40,0,8,1,3,16,2,4,14,4,324668.000,323368,9,17850
3,0,4,51,0,11,0,1,9,5,0,6,6,360773.400,350723,9,17900
2,0,4,44,0,6,1,3,10,2,2,7,10,313778.150,312809,9,17950
4,0,1,46,0,11,0,4,8,5,0,10,12,333096.550,335427,9,18000
2,3,3,46,0,13,1,4,8,2,2,13,7,349129.300,345154,9,18050
3,2,4,47,0,7,1,2,9,1,5,7,8,311678.300,325981,9,18100
2,1,4,43,0,7,0,2,9,2,0,7,8,296461.100,301446,9,18150
2,3,0,49,0,15,1,2,11,0,3,3,3,315571.600,303891,9,18200
4,2,6,49,0,15,0,1,17,3,0,7,15,393004.900,396472,9,18250
4,1,0,51,0,5,1,2,5,2,1,3,7,308429.800,288711,9,18300
0,0,1,40,0,3,1,3,6,1,2,8,0,265652.800,237255,9,18350
1,2,5,36,0,9,0,4,14,3,0,21,2,323353.750,326352,9,18400
1,0,4,45,0,6,1,2,11,0,4,5,2,295227.300,291077,9,18450
2,0,9,53,0,16,1,3,9,6,1,8,5,420394.100,415437,9,18500
3,6,8,57,0,24,1,3,11,4,2,11,13,441133.600,476107,9,18550
3,1,2,46,0,6,0,2,10,1,0,4,9,314245.350,291598,9,18600
4,3,2,50,0,21,0,3,12,4,0,8,10,372657.000,380665,9,18650
3,0,1,40,0,4,0,0,10,0,0,0,11,255582.050,239034,9,18700
2,2,3,42,0,9,1,4,10,1,3,14,6,311174.100,319010,9,18750
3,0,4,37,0,6,0,4,7,4,0,18,10,323483.050,315688,9,18800
2,3,3,42,0,7,1,1,16,0,8,2,10,286485.700,297981,9,18850
2,4,1,47,0,8,1,1,11,2,2,3,8,281947.350,297657,9,18900
3,1,2,45,0,9,1,3,13,2,1,9,7,337801.400,317911,9,18950
3,0,5,43,0,15,1,3,11,5,3,14,14,352482.650,383252,9,19000
2,1,2,44,0,6,1,2,8,1,1,9,3,300846.750,282934,9,19050
3,0,2,41,0,13,0,3,13,1,0,13,5,316118.150,313318,9,19100
3,2,2,40,0,14,0,3,14,2,0,19,4,316842.350,334145,9,19150
3,3,8,56,0,17,1,3,14,6,3,7,14,438258.650,454869,9,19200
2,0,4,50,0,8,1,2,6,2,2,4,6,320557.850,319626,9,19250
2,2,2,53,0,16,1,2,15,2,3,4,5,345916.550,357855,9,19300
4,2,1,55,0,12,1,3,13,6,3,5,12,376799.750,380238,9,19350
3,1,3,43,0,8,1,2,9,3,2,13,6,319046.400,320135,9,19400
3,2,1,45,0,14,1,3,11,2,2,10,5,326977.150,322342,9,19450
1,1,5,43,0,13,0,3,7,4,0,13,3,341704.850,335148,9,19500
3,2,3,41,0,6,0,2,13,4,0,9,9,330450.400,307233,9,19550
2,3,2,46,0,12,1,2,16,3,1,8,14,356109.050,348785,9,19600
3,5,6,57,0,21,1,4,13,4,3,9,10,434822.450,448441,9,19650
1,0,0,47,0,11,1,3,9,3,2,6,1,315080.150,292509,9,19700
3,0,0,51,0,10,1,1,11,4,3,2,8,315491.800,318821,9,19750
2,1,5,53,0,15,1,3,5,0,3,8,4,368245.150,360930,9,19800
4,3,7,47,0,21,1,4,15,4,3,15,13,408514.550,438745,9,19850
3,1,3,48,0,12,1,4,10,3,2,16,5,358886.100,363838,9,19900
1,2,7,50,0,14,1,4,8,6,2,12,7,384575.400,400374,9,19950
4,2,1,50,0,13,0,2,10,1,0,2,8,332378.950,315261,9,20000
2,1,0,48,0,4,1,2,10,3,4,3,4,294753.850,281067,9,20050
3,1,7,45,0,10,0,3,9,5,0,11,15,368567.400,376653,9,20100
3,2,2,50,0,15,1,3,10,1,2,5,5,338888.950,333300,9,20150
3,2,4,43,0,19,1,4,15,3,1,11,10,369347.600,369245,9,20200
2,1,2,47,0,11,1,3,9,4,1,10,2,327700.100,323518,9,20250
3,0,2,45,0,6,0,1,9,2,0,1,9,293221.600,278125,9,20300
3,0,2,43,0,1,0,0,9,1,0,0,11,291987.600,252539,9,20350
4,3,3,51,0,15,0,2,11,0,0,5,12,335259.000,354236,9,20400
3,2,1,55,0,13,0,2,11,5,0,3,10,362074.400,358540,9,20450
2,2,2,47,0,17,0,4,13,3,0,13,7,349961.150,362048,9,20500
3,1,1,41,0,5,1,4,5,2,1,12,6,283505.750,276812,9,20550
1,0,4,33,0,2,0,3,9,0,0,13,6,266612.050,250277,9,20600
3,2,2,44,0,8,0,2,8,4,0,8,8,310654.100,305426,9,20650
4,3,2,57,0,16,1,3,9,7,2,12,14,385725.250,427006,9,20700
2,2,2,41,0,9,0,3,9,5,0,13,6,334952.450,310788,9,20750
3,1,3,51,0,15,1,2,9,4,1,7,10,363387.200,365767,9,20800
3,3,7,50,0,11,1,2,14,4,2,8,9,361494.700,389419,9,20850
4,2,4,44,0,15,0,3,12,3,0,11,13,363963.250,362346,9,20900
2,2,4,49,0,8,1,4,9,2,4,13,2,349770.450,346185,9,20950
3,0,2,43,0,11,0,2,5,1,0,8,6,278206.450,288437,9,21000
3,2,0,50,0,10,1,2,10,4,3,4,5,318842.200,314685,9,21050
1,1,2,42,0,13,1,3,12,0,2,12,1,308569.100,302765,9,21100
2,3,4,41,0,11,1,3,11,0,6,14,4,306961.250,325257,9,21150
2,0,2,43,0,2,1,1,9,2,2,7,4,267570.350,269027,9,21200
2,1,3,48,0,5,1,1,6,0,2,1,6,290828.950,279834,9,21250
3,3,6,45,0,15,1,3,9,4,4,18,15,370517.600,409201,9,21300
2,3,0,47,0,7,1,2,5,0,2,2,5,285387.250,262341,9,21350
3,1,1,49,0,18,0,3,13,3,0,8,9,351083.350,355664,9,21400
4,0,1,38,0,1,0,2,8,1,0,9,14,261308.700,258750,9,21450
4,1,4,43,0,10,1,2,11,3,1,14,13,329965.400,352375,9,21500
3,5,6,46,0,21,1,4,14,4,1,20,8,407829.850,427790,9,21550
2,1,3,36,0,10,1,2,10,1,2,16,7,312898.100,299162,9,21600
3,2,6,44,0,9,1,3,12,5,1,18,6,381417.550,374130,9,21650
3,2,4,44,0,9,1,1,12,1,2,6,10,318029.200,318493,9,21700
3,1,0,46,0,2,1,1,6,1,1,3,8,277079.250,256590,9,21750
1,2,3,41,0,8,0,2,9,4,0,11,2,311174.850,294877,9,21800
1,1,0,48,0,12,0,4,8,3,0,7,3,311952.500,302929,9,21850
2,7,2,55,0,30,0,4,15,3,0,17,5,427584.600,446733,9,21900
3,2,3,46,0,4,0,0,12,2,0,0,10,293022.650,288186,9,21950
2,0,4,48,0,5,1,1,4,3,3,5,5,299824.950,304331,9,22000
2,0,2,46,0,5,1,2,10,1,3,2,9,299078.950,285942,9,22050
3,0,3,48,0,6,0,1,8,4,0,1,10,313461.300,305011,9,22100
2,3,0,44,0,7,1,1,12,0,3,1,7,274355.000,263055,9,22150
4,0,8,40,0,11,0,2,20,1,0,2,21,339373.900,353923,9,22200
3,1,3,40,0,6,0,2,4,1,0,11,10,288394.350,284251,9,22250
4,2,3,46,0,7,1,2,10,1,2,7,14,318847.500,325304,9,22300
1,0,2,34,0,0,1,2,6,0,1,11,1,227852.100,215758,9,22350
3,2,4,40,0,10,1,3,8,0,1,15,8,308347.050,316680,9,22400
2,1,1,43,0,7,1,3,7,0,4,7,4,288480.400,271042,9,22450
2,1,3,37,0,3,0,3,9,2,0,12,7,289441.100,271789,9,22500
1,0,2,48,0,15,0,3,6,3,0,6,2,267558.950,313953,9,22550
3,1,3,46,0,15,1,2,10,2,1,10,6,332231.450,339722,9,22600
1,1,0,41,0,3,1,0,5,0,2,0,1,232445.400,206625,9,22650
3,1,0,42,0,5,0,3,6,2,0,5,6,273175.900,252310,9,22700
2,2,2,45,0,13,1,1,11,1,3,3,10,315006.400,309795,9,22750
1,1,1,42,0,5,0,2,6,2,0,5,2,261528.400,247226,9,22800
2,1,4,44,0,11,1,4,10,4,2,14,10,332489.550,355807,9,22850
4,3,8,40,0,11,0,4,6,2,0,21,17,360639.900,386106,9,22900
3,2,1,51,0,14,1,2,7,2,2,8,5,328376.250,334896,9,22950
3,0,1,44,0,12,0,2,6,2,0,6,5,288160.800,286040,9,23000
2,1,3,50,0,1,1,0,4,0,3,0,6,287902.550,272154,9,23050
2,1,8,47,0,11,1,2,9,0,3,5,2,340413.350,336185,9,23100
3,0,3,49,0,10,0,3,9,2,0,7,10,337111.650,335343,9,23150
3,2,4,52,0,14,1,3,8,2,2,10,5,371259.700,367784,9,23200
2,1,4,48,0,16,1,3,8,1,3,6,9,342312.500,347385,9,23250
2,2,4,42,0,9,0,3,12,5,0,12,12,340411.000,342579,9,23300
2,2,4,51,0,11,1,3,9,3,3,7,7,341474.050,355549,9,23350
1,0,1,38,0,8,0,3,6,0,0,9,1,242267.000,241301,9,23400
3,3,4,47,0,15,0,3,9,2,0,11,9,359258.450,358148,9,23450
2,1,2,48,0,13,1,4,8,2,3,12,6,341573.400,343006,9,23500
3,2,1,50,0,13,0,2,8,3,0,3,5,304343.950,314190,9,23550
3,0,2,53,0,15,1,4,7,3,2,9,9,369426.550,368222,9,23600
1,1,1,48,0,4,1,2,4,3,1,5,2,263166.500,272906,9,23650
3,1,1,50,0,10,0,3,6,5,0,8,5,313790.700,325134,9,23700
2,3,3,47,0,7,1,1,11,4,3,7,4,339428.400,320195,9,23750
2,1,3,48,0,14,1,2,12,3,5,8,5,348578.750,349831,9,23800
2,1,1,42,0,9,0,2,12,0,0,4,11,293680.700,278061,9,23850
2,0,5,42,0,6,1,3,12,2,3,11,4,322549.550,315876,9,23900
4,1,2,51,0,12,0,2,9,3,0,6,7,353159.150,338326,9,23950
2,0,2,42,0,6,1,2,6,2,1,10,4,281524.300,278411,9,24000
2,0,1,39,0,4,0,2,5,0,0,7,3,253075.450,231631,9,24050
1,1,4,45,0,11,1,4,11,2,1,12,4,348194.600,334162,9,24100
3,2,6,48,0,10,1,3,4,6,1,16,12,380869.050,389639,9,24150
4,2,5,51,0,12,0,2,9,2,0,5,12,359359.900,362017,9,24200
3,0,1,43,0,4,1,3,9,4,2,10,5,304334.250,288964,9,24250
1,2,5,45,0,8,1,3,11,0,5,10,1,338233.600,319845,9,24300
1,1,4,45,0,3,1,3,9,2,4,10,3,301897.950,305069,9,24350
1,0,0,44,0,9,1,4,8,1,1,8,1,299004.300,270716,9,24400
2,0,3,43,0,7,0,2,7,5,0,8,6,313405.450,300055,9,24450
3,5,1,52,0,9,1,2,10,4,3,7,5,350398.850,338233,9,24500
3,0,0,47,0,16,1,3,9,2,2,4,10,320777.300,317030,9,24550
2,2,1,48,0,18,0,4,10,2,0,11,3,317317.450,339775,9,24600
2,2,1,42,0,11,0,4,6,1,0,13,9,318197.750,302064,9,24650
4,1,3,53,0,21,1,3,13,4,2,8,10,401612.200,404701,9,24700
2,2,4,44,0,13,1,2,18,5,6,12,6,347957.550,369733,9,24750
1,2,0,45,0,13,0,3,9,1,0,4,3,290675.750,277663,9,24800
4,3,3,55,0,21,1,3,11,8,1,14,11,440178.700,443436,9,24850
1,2,5,44,0,14,0,4,14,6,0,16,4,375695.950,374100,9,24900
3,1,9,41,0,6,1,3,13,5,2,19,12,385189.950,390331,9,24950
3,1,5,46,0,10,1,2,10,3,2,10,9,358097.800,350470,9,25000
2,1,2,44,0,7,1,0,10,0,7,0,5,276878.550,269988,9,25050
2,0,2,49,0,3,1,2,7,1,3,5,5,298514.000,289835,9,25100
1,1,4,40,0,8,1,2,10,1,1,10,6,282469.300,294805,9,25150
1,0,3,45,0,11,1,3,11,1,3,13,2,323814.550,325085,9,25200
2,0,2,46,0,6,1,1,8,0,3,3,4,291543.700,273828,9,25250
3,1,0,48,0,8,1,2,6,3,1,2,5,301796.650,280093,9,25300
2,1,3,46,0,4,1,2,10,3,4,8,6,309263.800,311122,9,25350
4,1,5,46,0,10,1,2,8,1,1,7,12,338141.450,336696,9,25400
2,1,4,41,0,5,0,3,5,4,0,12,2,287645.900,291127,9,25450
2,1,8,50,0,13,1,2,10,4,7,6,7,371503.250,389680,9,25500
2,2,8,32,0,7,0,3,12,1,0,17,9,308427.950,314700,9,25550
2,1,5,44,0,7,1,2,6,0,1,5,8,302652.500,296013,9,25600
2,0,3,48,0,6,1,3,10,2,6,4,2,317668.650,305296,9,25650
4,2,2,51,0,18,1,3,13,4,1,9,13,377325.700,389250,9,25700
1,2,2,42,0,9,1,3,12,1,4,12,3,318407.900,303229,9,25750
2,0,5,50,0,9,1,4,8,5,3,13,6,367838.200,373567,9,25800
1,0,1,35,0,8,0,4,9,2,0,17,2,273129.150,267495,9,25850
3,4,2,53,0,15,1,3,9,3,2,8,7,365009.500,365895,9,25900
4,6,10,44,0,18,0,4,16,4,0,21,15,455393.150,457745,9,25950
3,1,4,41,0,10,1,2,11,3,1,10,6,321972.500,315849,9,26000
3,3,2,49,0,15,1,1,13,0,2,1,9,311741.400,325232,9,26050
2,2,5,46,0,21,1,4,14,1,3,12,6,382120.050,382840,9,26100
1,3,3,43,0,8,1,3,17,5,5,15,2,341774.600,343310,9,26150
4,6,7,53,0,18,1,3,15,2,5,4,16,417592.100,426819,9,26200
2,0,6,49,0,7,1,3,5,3,5,10,6,337763.300,351332,9,26250
1,3,5,47,0,10,1,4,15,5,4,19,1,394295.150,385537,9,26300
0,0,2,37,0,2,0,1,3,2,0,6,0,243157.600,214470,9,26350
1,0,2,37,0,6,0,2,5,0,0,8,1,249886.750,232310,9,26400
2,0,2,37,0,3,0,2,11,1,0,11,6,271294.050,258916,9,26450
4,5,8,55,0,25,1,3,19,8,2,7,19,475830.950,498190,9,26500
2,3,3,51,0,17,1,4,13,2,5,9,6,346906.700,377497,9,26550
2,0,3,40,0,5,1,2,12,3,3,11,5,305232.400,295709,9,26600
3,4,2,51,0,11,1,2,11,5,1,6,10,342557.750,354010,9,26650
4,2,9,50,0,16,0,3,12,4,0,13,10,402535.300,427931,9,26700
3,3,4,41,0,11,0,3,11,4,0,16,12,339439.500,352447,9,26750
2,1,2,52,0,24,1,3,8,1,2,7,4,361298.100,364885,9,26800
2,3,4,47,0,14,1,3,7,5,1,14,7,375707.800,367743,9,26850
4,5,3,58,0,20,1,3,12,5,1,6,10,413988.100,420251,9,26900
2,0,1,35,0,3,0,3,5,1,0,11,4,242573.750,229728,9,26950
3,4,2,42,0,11,0,3,14,1,0,13,9,329425.200,324310,9,27000
3,0,2,45,0,3,0,2,7,1,0,5,10,276829.550,278368,9,27050
4,2,4,52,0,14,1,3,8,2,2,12,8,366444.950,381276,9,27100
2,1,0,50,0,8,1,1,10,3,6,1,3,306061.600,294799,9,27150
2,1,1,37,0,1,1,1,5,0,1,7,7,237433.700,224163,9,27200
3,2,3,52,0,6,1,0,10,2,3,0,9,331755.700,319689,9,27250
4,3,2,52,0,5,1,1,10,2,1,2,11,334313.200,320194,9,27300
3,4,2,51,0,21,1,4,13,3,1,11,6,377781.050,386591,9,27350
1,1,2,39,0,7,1,3,7,0,1,13,6,275835.200,276005,9,27400
2,0,3,44,0,3,1,2,8,1,3,9,5,297815.450,288169,9,27450
4,2,5,48,0,19,0,3,12,3,0,12,15,382921.300,404413,9,27500
2,1,1,48,0,10,0,2,10,3,0,6,8,330351.650,314166,9,27550
2,2,0,48,0,8,1,2,8,0,1,5,4,301544.000,279854,9,27600
4,2,3,46,0,15,1,2,12,1,3,5,11,328180.450,339649,9,27650
3,3,6,53,0,22,1,4,13,5,2,14,7,423937.850,443372,9,27700
2,0,8,37,0,10,1,3,9,2,5,21,13,351338.900,370462,9,27750
1,0,3,41,0,3,1,4,11,1,7,10,1,297819.400,282100,9,27800
3,2,4,45,0,8,1,4,9,2,1,10,11,328816.300,333721,9,27850
2,1,0,45,0,4,1,2,7,1,1,3,7,280455.300,256796,9,27900
2,3,6,46,0,13,1,2,8,4,3,12,12,370866.200,378270,9,27950
3,3,2,50,0,19,1,4,14,4,1,13,7,396770.800,389583,9,28000
3,3,3,51,0,15,1,2,9,2,5,7,8,368818.850,362471,9,28050
3,6,9,52,0,24,0,4,14,6,0,17,12,486278.950,486389,9,28100
2,1,2,43,0,10,0,2,9,3,0,9,6,323012.850,301881,9,28150
2,5,4,50,0,14,1,4,12,5,1,14,10,377580.700,397929,9,28200
3,2,2,45,0,11,0,2,5,1,0,6,6,308051.250,292251,9,28250
2,2,2,46,0,17,0,2,14,1,0,5,9,324001.450,330250,9,28300
3,3,2,50,0,12,1,3,6,3,2,11,8,343731.150,349899,9,28350
1,3,0,45,0,9,1,2,13,2,4,10,2,295483.850,300143,9,28400
1,3,5,43,0,9,1,3,11,2,3,10,7,313718.900,329692,9,28450
4,0,3,48,0,14,0,2,14,2,0,6,10,345168.950,347816,9,28500
2,2,4,46,0,9,1,2,8,1,4,8,7,314539.850,323187,9,28550
3,9,4,51,0,25,1,3,19,4,2,15,11,446922.100,449960,9,28600
0,0,0,40,0,0,1,1,2,0,2,3,0,227597.050,195079,9,28650
2,6,5,44,0,12,1,4,12,2,4,15,12,342523.000,374693,9,28700
3,2,0,43,0,12,1,2,11,0,1,8,3,287970.650,282151,9,28750
1,1,4,48,0,10,1,2,10,3,3,7,1,334176.100,326520,9,28800
3,5,0,52,0,17,1,3,8,2,1,8,5,356403.550,343450,9,28850
2,1,2,48,0,7,1,2,6,0,2,6,3,302817.800,288867,9,28900
3,4,1,52,0,13,1,2,12,5,3,7,7,359171.550,359307,9,28950
1,2,1,48,0,8,1,2,6,2,3,5,1,285209.450,285470,9,29000
4,0,2,51,0,13,0,2,13,3,0,2,14,336300.500,349303,9,29050
3,2,1,48,0,8,0,2,6,2,0,2,7,296472.000,285960,9,29100
3,2,6,49,0,19,1,2,13,3,5,6,8,363726.200,390750,9,29150
2,0,2,45,0,6,1,4,7,2,4,12,5,321029.000,308308,9,29200
